Dato,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7
81653539,ldr_downsampling_f10,ldr_downsampling_f4,ldr_filtering,v_add_int,ldr_downsampling_f10,ldr_filtering,rnd_acc_2
78400729,ldr_downsampling_f10,ldr_downsampling_f4,ldr_filtering,v_add_int,ldr_downsampling_f10,ldr_filtering,rnd_acc_2
77434461,ldr_downsampling_f10,ldr_downsampling_f4,ldr_filtering,v_add_int,ldr_downsampling_f10,ldr_filtering,rnd_acc_2
74347716,ldr_downsampling_f10,ldr_downsampling_f4,ldr_filtering,v_add_int,ldr_downsampling_f10,ldr_filtering,rnd_acc_2
75917556,ldr_downsampling_f10,ldr_downsampling_f4,ldr_filtering,v_add_int,ldr_downsampling_f10,ldr_filtering,rnd_acc_2
73606968,ldr_downsampling_f10,ldr_downsampling_f4,ldr_filtering,v_add_int,ldr_downsampling_f10,ldr_filtering,rnd_acc_2
74762576,ldr_downsampling_f10,ldr_downsampling_f4,ldr_filtering,v_add_int,ldr_downsampling_f10,ldr_filtering,rnd_acc_2
77295946,ldr_downsampling_f10,ldr_downsampling_f4,ldr_filtering,v_add_int,ldr_downsampling_f10,ldr_filtering,rnd_acc_2
76472363,ldr_downsampling_f10,ldr_downsampling_f4,ldr_filtering,v_add_int,ldr_downsampling_f10,ldr_filtering,rnd_acc_2
75805360,ldr_downsampling_f10,ldr_downsampling_f4,ldr_filtering,v_add_int,ldr_downsampling_f10,ldr_filtering,rnd_acc_2
71994623,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans,ldr_filtering,rnd_acc,ldr_downsampling_f10,v_rect
69758701,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans,ldr_filtering,rnd_acc,ldr_downsampling_f10,v_rect
71382512,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans,ldr_filtering,rnd_acc,ldr_downsampling_f10,v_rect
71897385,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans,ldr_filtering,rnd_acc,ldr_downsampling_f10,v_rect
70674778,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans,ldr_filtering,rnd_acc,ldr_downsampling_f10,v_rect
70757801,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans,ldr_filtering,rnd_acc,ldr_downsampling_f10,v_rect
69791390,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans,ldr_filtering,rnd_acc,ldr_downsampling_f10,v_rect
69669672,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans,ldr_filtering,rnd_acc,ldr_downsampling_f10,v_rect
70491150,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans,ldr_filtering,rnd_acc,ldr_downsampling_f10,v_rect
72185212,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans,ldr_filtering,rnd_acc,ldr_downsampling_f10,v_rect
71694627,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_downsampling_f4,ldr_downsampling_f2,v_scale,v_add_int
69628139,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_downsampling_f4,ldr_downsampling_f2,v_scale,v_add_int
69018489,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_downsampling_f4,ldr_downsampling_f2,v_scale,v_add_int
69821751,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_downsampling_f4,ldr_downsampling_f2,v_scale,v_add_int
71126727,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_downsampling_f4,ldr_downsampling_f2,v_scale,v_add_int
69196793,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_downsampling_f4,ldr_downsampling_f2,v_scale,v_add_int
68593263,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_downsampling_f4,ldr_downsampling_f2,v_scale,v_add_int
67988877,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_downsampling_f4,ldr_downsampling_f2,v_scale,v_add_int
68864092,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_downsampling_f4,ldr_downsampling_f2,v_scale,v_add_int
70488624,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_downsampling_f4,ldr_downsampling_f2,v_scale,v_add_int
74963273,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,ldr_downsampling_f4,v_rect,ldr_downsampling_f10,v_scale
75968851,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,ldr_downsampling_f4,v_rect,ldr_downsampling_f10,v_scale
76153796,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,ldr_downsampling_f4,v_rect,ldr_downsampling_f10,v_scale
76054905,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,ldr_downsampling_f4,v_rect,ldr_downsampling_f10,v_scale
74404418,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,ldr_downsampling_f4,v_rect,ldr_downsampling_f10,v_scale
73962080,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,ldr_downsampling_f4,v_rect,ldr_downsampling_f10,v_scale
