Dato,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7
124714444,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_filtering_l1,v_mltpl_l2,v_mltpl_l2,v_mltpl_l2
124940277,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_filtering_l1,v_mltpl_l2,v_mltpl_l2,v_mltpl_l2
124987451,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_filtering_l1,v_mltpl_l2,v_mltpl_l2,v_mltpl_l2
124937053,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_filtering_l1,v_mltpl_l2,v_mltpl_l2,v_mltpl_l2
124902459,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_filtering_l1,v_mltpl_l2,v_mltpl_l2,v_mltpl_l2
124907850,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_filtering_l1,v_mltpl_l2,v_mltpl_l2,v_mltpl_l2
124772954,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_filtering_l1,v_mltpl_l2,v_mltpl_l2,v_mltpl_l2
124866909,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_filtering_l1,v_mltpl_l2,v_mltpl_l2,v_mltpl_l2
125016689,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_filtering_l1,v_mltpl_l2,v_mltpl_l2,v_mltpl_l2
124697846,ldr_downsampling_f10,ldr_downsampling_f4,rnd_acc_2,ldr_filtering_l1,v_mltpl_l2,v_mltpl_l2,v_mltpl_l2
130787032,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_add_int,rnd_acc_2,rnd_acc_2,v_mltpl_add
131034523,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_add_int,rnd_acc_2,rnd_acc_2,v_mltpl_add
131091131,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_add_int,rnd_acc_2,rnd_acc_2,v_mltpl_add
131003117,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_add_int,rnd_acc_2,rnd_acc_2,v_mltpl_add
130874355,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_add_int,rnd_acc_2,rnd_acc_2,v_mltpl_add
131025769,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_add_int,rnd_acc_2,rnd_acc_2,v_mltpl_add
130947082,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_add_int,rnd_acc_2,rnd_acc_2,v_mltpl_add
130835400,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_add_int,rnd_acc_2,rnd_acc_2,v_mltpl_add
130648872,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_add_int,rnd_acc_2,rnd_acc_2,v_mltpl_add
130994584,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_add_int,rnd_acc_2,rnd_acc_2,v_mltpl_add
143149494,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_mltpl,matrix_sum,v_mltpl_add,ldr_filtering
143652557,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_mltpl,matrix_sum,v_mltpl_add,ldr_filtering
142715761,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_mltpl,matrix_sum,v_mltpl_add,ldr_filtering
143105446,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_mltpl,matrix_sum,v_mltpl_add,ldr_filtering
142763419,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_mltpl,matrix_sum,v_mltpl_add,ldr_filtering
142475237,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_mltpl,matrix_sum,v_mltpl_add,ldr_filtering
142958518,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_mltpl,matrix_sum,v_mltpl_add,ldr_filtering
143453739,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_mltpl,matrix_sum,v_mltpl_add,ldr_filtering
142708304,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_mltpl,matrix_sum,v_mltpl_add,ldr_filtering
143173122,ldr_downsampling_f10,ldr_downsampling_f4,v_add_int,v_mltpl,matrix_sum,v_mltpl_add,ldr_filtering
138869817,ldr_downsampling_f10,ldr_filtering,ldr_filtering_l2,ldr_downsampling_f2_l1,matrix_mmb,rnd_acc,profile_optimizer
138866760,ldr_downsampling_f10,ldr_filtering,ldr_filtering_l2,ldr_downsampling_f2_l1,matrix_mmb,rnd_acc,profile_optimizer
139184108,ldr_downsampling_f10,ldr_filtering,ldr_filtering_l2,ldr_downsampling_f2_l1,matrix_mmb,rnd_acc,profile_optimizer
