Dato,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7
200248775,ldr_downsampling_f10,ldr_filtering,ldr_downsampling_f2,v_add_int_l1,ldr_downsampling_f2_l1,v_rect,ldr_filtering
204059973,ldr_downsampling_f10,ldr_filtering,ldr_downsampling_f2,v_add_int_l1,ldr_downsampling_f2_l1,v_rect,ldr_filtering
195629721,ldr_downsampling_f10,ldr_filtering,ldr_downsampling_f2,v_add_int_l1,ldr_downsampling_f2_l1,v_rect,ldr_filtering
195801031,ldr_downsampling_f10,ldr_filtering,ldr_downsampling_f2,v_add_int_l1,ldr_downsampling_f2_l1,v_rect,ldr_filtering
195650210,ldr_downsampling_f10,ldr_filtering,ldr_downsampling_f2,v_add_int_l1,ldr_downsampling_f2_l1,v_rect,ldr_filtering
196333921,ldr_downsampling_f10,ldr_filtering,ldr_downsampling_f2,v_add_int_l1,ldr_downsampling_f2_l1,v_rect,ldr_filtering
195622792,ldr_downsampling_f10,ldr_filtering,ldr_downsampling_f2,v_add_int_l1,ldr_downsampling_f2_l1,v_rect,ldr_filtering
196267650,ldr_downsampling_f10,ldr_filtering,ldr_downsampling_f2,v_add_int_l1,ldr_downsampling_f2_l1,v_rect,ldr_filtering
196294686,ldr_downsampling_f10,ldr_filtering,ldr_downsampling_f2,v_add_int_l1,ldr_downsampling_f2_l1,v_rect,ldr_filtering
195577667,ldr_downsampling_f10,ldr_filtering,ldr_downsampling_f2,v_add_int_l1,ldr_downsampling_f2_l1,v_rect,ldr_filtering
196896797,ldr_downsampling_f10,v_scale,matrix_trans,matrix_trans_mltpl,v_add_int,profile_optimizer,ldr_downsampling_f4
201060081,ldr_downsampling_f10,v_scale,matrix_trans,matrix_trans_mltpl,v_add_int,profile_optimizer,ldr_downsampling_f4
201271598,ldr_downsampling_f10,v_scale,matrix_trans,matrix_trans_mltpl,v_add_int,profile_optimizer,ldr_downsampling_f4
205893718,ldr_downsampling_f10,v_scale,matrix_trans,matrix_trans_mltpl,v_add_int,profile_optimizer,ldr_downsampling_f4
198656556,ldr_downsampling_f10,v_scale,matrix_trans,matrix_trans_mltpl,v_add_int,profile_optimizer,ldr_downsampling_f4
200692044,ldr_downsampling_f10,v_scale,matrix_trans,matrix_trans_mltpl,v_add_int,profile_optimizer,ldr_downsampling_f4
201421597,ldr_downsampling_f10,v_scale,matrix_trans,matrix_trans_mltpl,v_add_int,profile_optimizer,ldr_downsampling_f4
197716632,ldr_downsampling_f10,v_scale,matrix_trans,matrix_trans_mltpl,v_add_int,profile_optimizer,ldr_downsampling_f4
209457186,ldr_downsampling_f10,v_scale,matrix_trans,matrix_trans_mltpl,v_add_int,profile_optimizer,ldr_downsampling_f4
206023345,ldr_downsampling_f10,v_scale,matrix_trans,matrix_trans_mltpl,v_add_int,profile_optimizer,ldr_downsampling_f4
198577822,ldr_downsampling_f10,matrix_trans,v_rect,v_mltpl,profile_optimizer,v_rect,ldr_filtering
199895979,ldr_downsampling_f10,matrix_trans,v_rect,v_mltpl,profile_optimizer,v_rect,ldr_filtering
201673337,ldr_downsampling_f10,matrix_trans,v_rect,v_mltpl,profile_optimizer,v_rect,ldr_filtering
202121007,ldr_downsampling_f10,matrix_trans,v_rect,v_mltpl,profile_optimizer,v_rect,ldr_filtering
198852721,ldr_downsampling_f10,matrix_trans,v_rect,v_mltpl,profile_optimizer,v_rect,ldr_filtering
201022242,ldr_downsampling_f10,matrix_trans,v_rect,v_mltpl,profile_optimizer,v_rect,ldr_filtering
