Dato,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7
163760134,ldr_downsampling_f10,ldr_downsampling_f4,ldr_downsampling_f10,rnd_acc,matrix_trans_mltpl,matrix_sum,v_mltpl
159247667,ldr_downsampling_f10,ldr_downsampling_f4,ldr_downsampling_f10,rnd_acc,matrix_trans_mltpl,matrix_sum,v_mltpl
159946671,ldr_downsampling_f10,ldr_downsampling_f4,ldr_downsampling_f10,rnd_acc,matrix_trans_mltpl,matrix_sum,v_mltpl
160484411,ldr_downsampling_f10,ldr_downsampling_f4,ldr_downsampling_f10,rnd_acc,matrix_trans_mltpl,matrix_sum,v_mltpl
161927666,ldr_downsampling_f10,ldr_downsampling_f4,ldr_downsampling_f10,rnd_acc,matrix_trans_mltpl,matrix_sum,v_mltpl
160460992,ldr_downsampling_f10,ldr_downsampling_f4,ldr_downsampling_f10,rnd_acc,matrix_trans_mltpl,matrix_sum,v_mltpl
169009487,ldr_downsampling_f10,ldr_downsampling_f4,ldr_downsampling_f10,rnd_acc,matrix_trans_mltpl,matrix_sum,v_mltpl
173810884,ldr_downsampling_f10,ldr_downsampling_f4,ldr_downsampling_f10,rnd_acc,matrix_trans_mltpl,matrix_sum,v_mltpl
172207460,ldr_downsampling_f10,ldr_downsampling_f4,ldr_downsampling_f10,rnd_acc,matrix_trans_mltpl,matrix_sum,v_mltpl
172690575,ldr_downsampling_f10,ldr_downsampling_f4,ldr_downsampling_f10,rnd_acc,matrix_trans_mltpl,matrix_sum,v_mltpl
162996223,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans_mltpl,v_mltpl,matrix_trans_mltpl,v_rect,rnd_acc
162425874,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans_mltpl,v_mltpl,matrix_trans_mltpl,v_rect,rnd_acc
163037771,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans_mltpl,v_mltpl,matrix_trans_mltpl,v_rect,rnd_acc
161532625,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans_mltpl,v_mltpl,matrix_trans_mltpl,v_rect,rnd_acc
158769072,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans_mltpl,v_mltpl,matrix_trans_mltpl,v_rect,rnd_acc
163414873,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans_mltpl,v_mltpl,matrix_trans_mltpl,v_rect,rnd_acc
172813404,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans_mltpl,v_mltpl,matrix_trans_mltpl,v_rect,rnd_acc
173343553,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans_mltpl,v_mltpl,matrix_trans_mltpl,v_rect,rnd_acc
174939225,ldr_downsampling_f10,ldr_downsampling_f4,matrix_trans_mltpl,v_mltpl,matrix_trans_mltpl,v_rect,rnd_acc
