75419847;0;0;24;0;30431183;13178744;196814372;11047369
75510251;20439670;0;0;4305;9;10706115;10708326;2039737
75389695;9327125;50873773;155392;404;2502741;10677808;2500385;10757839
75415718;50000846;15014633;2140437;0;73256
75393065;25838396;0;9285065;40026;0
75371152;0;0;20;0;30431785;13157485;195951124;11010737
75406173;20444419;0;0;4171;5;10674775;10662776;2033122
75445201;9325573;50875133;155282;372;2502594;10679175;2501013;10752408
75427707;50000851;15014452;2140114;0;75500
75445852;25875480;0;9290549;40468;0
75354441;0;0;20;0;30430785;13157148;195922836;11005000
75445293;20443115;0;0;4240;2;10673475;10662311;2035947
80037910;9341155;52501744;156503;411;2525543;10678333;2501569;10762093
80300874;53142356;15109872;2155922;0;94332
84860214;30380841;0;9334258;44137;0
80291393;0;0;21;0;31977879;13164099;206912152;10988013
84963926;20506708;0;0;4590;3;10678069;10664694;2011585
80306214;9365978;52454446;164019;414;2525971;10683366;2502029;10769124
80284093;53153093;15110366;2155621;0;87861
84842276;30393929;0;9336610;44849;0
75726431;0;0;20;0;30401530;13167004;198333636;10976894
75699590;20423701;0;0;4290;9;10676204;10663421;2029969
75772129;9355596;50818581;164059;421;2502812;10678174;2501127;10759324
75707734;50001103;15013608;2151473;0;75590
75717624;26126974;0;9309673;44882;0
75726756;0;0;20;0;30401124;13157224;198207236;10968871
75744766;20421520;0;0;5154;7;10681484;10667687;2043051
75725604;9352581;50826535;163139;382;2502699;10681183;2501823;10756279
75712063;50001005;15012900;2151990;0;77625
75818996;26222956;0;9314575;45753;0
75705033;0;0;20;0;30400111;13159636;198364096;10973897
75720865;20422857;0;0;4456;10;10677901;10664788;2029955
75731017;9352226;50827609;163183;371;2502719;10713597;2506348;10778594
75712002;50001024;15013138;2152002;0;70718
75744413;26163776;0;9311942;44868;0
75710955;0;0;20;0;30399564;13157428;198317872;10968434
75700781;20423857;0;0;4352;7;10673296;10661499;2031575
75776554;9356700;50821144;164507;395;2502808;10676233;2500696;10760482
75735913;50001026;15013283;2152185;0;74246
75730226;26133058;0;9312691;45000;0
75726268;0;0;20;0;30399407;13158699;198531376;10967080
75786824;20420370;0;0;4482;9;10677949;10668383;2038544
75752167;9356321;50824047;163580;382;2502738;10677109;2501700;10755729
75710232;50001051;15012951;2152315;0;72875
75864578;26250828;0;9308698;45652;0
75751895;0;0;20;0;30401043;13161329;198497828;10974889
75709190;20424162;0;0;4065;9;10673046;10663448;2032830
75734043;9355482;50824823;163587;415;2502735;10676847;2500761;10757823
75703019;50001039;15013014;2151830;0;73835
75697665;26103491;0;9308257;44489;0
75690737;0;0;21;0;30401209;13160936;198397808;10978024
75696455;20423283;0;0;4315;5;10670953;10660533;2030955
75737285;9353679;50827759;163230;389;2502746;10678591;2501210;10759887
75684529;50000998;15012747;2151539;0;71384
75973153;26363642;0;9330830;49114;0
80016079;0;0;21;0;32000659;13162033;204970704;11016984
80274613;20463355;0;0;4383;7;10679312;10668267;2027070
80345728;9370879;52459394;164632;409;2525656;10679672;2502316;10769550
84902769;56334509;15210926;2158309;0;94237
80384525;28295310;0;9323026;44590;0
80294264;0;0;21;0;32008666;13165993;206776408;10998632
84955271;20508725;0;0;4816;7;10679503;10666244;2017363
80376455;9367078;52442889;164454;384;2525384;10744432;2513318;10812207
80316752;53144097;15109757;2155756;0;88114
75752857;26156409;0;9311468;44859;0
75695630;0;0;20;0;30401430;13159912;198242264;10971771
75706438;20423276;0;0;4234;4;10673617;10662050;2028331
75735006;9354256;50824767;163626;410;2502749;10677444;2501302;10759462
75732673;50001018;15012863;2151858;0;77051
75771324;26186552;0;9310609;44894;0
75725676;0;0;20;0;30399647;13157426;198298652;10971624
75720554;20422994;0;0;4481;3;10673165;10660140;2029817
75732977;9353460;50826580;163311;382;2502711;10673783;2500411;10761062
75748005;50000986;15012809;2151750;0;72834
75715234;26117150;0;9309249;45129;0
75735798;0;0;21;0;30402815;13164795;198429496;11001374
75702663;20423920;0;0;4278;6;10672590;10661211;2033164
75779613;9355778;50827386;163198;376;2502724;10674130;2500644;10754066
75747776;50001058;15013081;2152712;0;76173
75726146;26139265;0;9311230;44755;0
75903342;0;0;36;0;30457348;13832237;261217756;11098172
75671432;20421489;0;0;4165;6;10683701;10668853;2028676
75728709;9358596;50820461;160662;394;2502634;10677391;2499756;10749418
75725029;50001070;15013411;2152244;0;71391
75742750;26143689;0;9315856;45837;0
75650347;0;0;21;0;30400305;13160013;198011172;10969669
75685345;20421263;0;0;4225;7;10669637;10659298;2026073
75654781;9355474;50826504;159712;409;2503021;10675855;2501038;10757907
75679776;50001033;15013113;2151681;0;69337
75666591;26088336;0;9310581;44926;0
75668887;0;0;20;0;30398349;13157368;197883668;10969915
75688403;20421521;0;0;4141;3;10672128;10660842;2028585
75669155;9355311;50822495;160141;380;2502714;10675441;2500903;10757193
75689222;50000993;15013047;2152313;0;71671
75724547;26126999;0;9315997;45071;0
75679322;0;0;21;0;30397342;13159767;198108796;10973844
75670298;20422270;0;0;4117;5;10675356;10662422;2030285
75772712;9357335;50822885;160472;419;2502823;10687082;2501987;10787546
75429514;50000831;15013807;2143822;0;72383
75390767;25840312;0;9284474;40387;0
75350325;0;0;21;0;30429348;13161041;195775748;11025140
75372928;20441863;0;0;4068;7;10670796;10659610;2021266
75384632;9328320;50874648;152476;388;2502683;10677808;2501578;10758423
75382195;50000782;15014130;2141367;0;68259
75389222;25825181;0;9284991;40065;0
75460275;0;0;43;0;30429553;13194033;198043060;11063208
75362682;20441945;0;0;3937;7;10674069;10664020;2021398
75393956;9326967;50871028;152300;379;2502560;10676505;2499888;10745892
75414890;50000770;15014097;2140504;0;76454
75390357;25837562;0;9288599;39492;0
75355951;0;0;21;0;30430256;13157673;195779548;11011276
75389156;20440758;0;0;4289;6;10671770;10661459;2027027
75403067;9327446;50870613;152316;366;2502575;10675364;2501391;10754788
75405893;50000761;15014224;2140955;0;68036
75378232;25825033;0;9286528;40219;0
75367629;0;0;20;0;30429492;13158202;195538748;11010577
75404497;20442058;0;0;4313;4;10673159;10662220;2031807
75375000;9328334;50872827;152230;365;2502560;10671837;2500298;10747261
75383509;50000786;15014481;2141726;0;74068
75392187;25841158;0;9286354;40142;0
75389049;0;0;20;0;30429214;13166601;195675076;11010591
75442187;20441591;0;0;4199;4;10679328;10667991;2046993
75385977;9329149;50873298;152346;392;2502597;10675788;2501246;10753497
75398040;50000795;15014183;2141639;0;72683
75547797;25905818;0;9287181;40176;0
75389152;0;0;25;0;30428484;13165247;196368716;11023012
75376724;20441502;0;0;4220;1;10675927;10666191;2029160
75374633;9325507;50870860;152262;388;2502689;10681022;2501620;10759217
75374885;50000752;15014067;2141202;0;69651
75402143;25845729;0;9286732;39989;0
75333942;0;0;21;0;30429628;13160844;195741244;11016356
75392760;20442215;0;0;4022;4;10676083;10665590;2029864
75383746;9330115;50875639;152027;384;2502661;10676560;2500976;10755508
75402039;50000758;15013963;2139729;0;67608
75360978;25810006;0;9289005;40133;0
75424389;0;0;54;0;30429510;13180301;198485360;11066513
75341266;20441667;0;0;4143;17;10675968;10664018;2028975
76046669;9377621;50790887;166159;383;2502594;10734348;2510828;10807519
75420386;50000805;15014336;2139988;0;67166
75433911;25850642;0;9287783;40283;0
75366765;0;0;20;0;30429104;13164391;195657152;11011461
75396767;20441438;0;0;4214;5;10676494;10665031;2028837
80045890;9345982;52485032;154230;380;2525353;10679956;2501102;10768207
80338466;53203980;15112919;2154615;0;87170
80339346;28281217;0;9322648;44850;0
84767240;0;0;21;0;33541727;13164517;214963976;11016412
80301872;20460972;0;0;4563;4;10671438;10662567;2022952
84994982;9383597;54130304;161087;397;2549065;10686216;2502390;10779235
80320057;53172754;15112784;2155705;0;84852
84854461;30374053;0;9341092;44641;0
75605754;0;0;20;0;30400054;13158431;197670320;10962026
75691386;20422531;0;0;4253;2;10676305;10664810;2032382
75702911;9355826;50825109;160003;387;2502672;10675536;2500928;10755505
75715203;50000969;15012823;2150859;0;77945
75652862;26061445;0;9311040;44880;0
75664256;0;0;21;0;30400627;13169871;198328448;10993698
75656709;20422686;0;0;4387;6;10673470;10660678;2029334
75731063;9354336;50822928;160537;375;2502597;10692504;2503379;10772309
75679506;50001004;15013129;2152640;0;75461
75754524;26149861;0;9314451;45538;0
75637606;0;0;21;0;30399978;13164064;198229656;10983218
75714477;20421357;0;0;5141;8;10682833;10667727;2042488
75690200;9356840;50824450;160291;369;2502586;10675878;2500751;10748245
75684723;50001029;15013343;2151783;0;78054
75659954;26078882;0;9312869;44801;0
75645150;0;0;21;0;30401248;13161287;197977328;10974330
75674456;20421707;0;0;4203;6;10673227;10662054;2023761
75699911;9356452;50820168;160351;397;2502610;10674336;2499363;10749560
75713133;50001042;15013009;2151811;0;73856
75671616;26092471;0;9310036;44842;0
75661050;0;0;21;0;30400986;13160851;198084556;10977096
75690764;20420947;0;0;4015;3;10670722;10662144;2027874
75699736;9356064;50821991;160363;378;2502686;10677063;2501774;10756959
75703085;50001045;15013152;2152230;0;77723
75543141;25964050;0;9301704;42316;0
75984092;0;0;20;0;30375114;13183869;199895252;10994050
75399401;20441716;0;0;4308;2;10673895;10662808;2029645
75367315;9327535;50871935;152505;364;2502550;10674461;2501100;10749388
75394839;50000764;15013736;2141608;0;76725
75389236;25824043;0;9287453;39834;0
75378969;0;0;20;0;30428439;13163160;195829792;11014207
75407283;20440959;0;0;4028;5;10668214;10658757;2020161
75399062;9325826;50873675;152233;391;2502678;10683818;2502574;10771504
75374310;50000781;15014357;2141104;0;70430
75391292;25824439;0;9288826;40080;0
75398934;0;0;21;0;30428242;13161370;195893612;11016201
75384230;20442363;0;0;4053;6;10671757;10659862;2021997
75408510;9326418;50874926;151942;368;2502656;10675659;2500993;10758747
75388838;50000765;15013980;2140324;0;71130
75416107;25853654;0;9287633;40141;0
75365752;0;0;21;0;30429806;13160683;195717372;11015282
75390885;20442344;0;0;3949;6;10671273;10660869;2023196
75409221;9330163;50869308;152420;389;2502677;10676524;2501363;10759910
75383505;50000748;15014249;2140544;0;68211
75406630;25831291;0;9288141;40065;0
75340406;0;0;21;0;30429689;13160997;195907656;11015395
75362972;20440876;0;0;3980;5;10671498;10661695;2023147
75394933;9330658;50875151;152185;390;2502588;10673190;2499353;10750773
75420046;50000772;15014296;2141295;0;71198
75399650;25819818;0;9290245;40052;0
75363987;0;0;20;0;30428904;13160555;195712012;11012944
75366423;20440634;0;0;4208;5;10670823;10659990;2024732
75389198;9328970;50870583;152548;370;2502571;10677456;2500831;10755227
75377263;50000770;15014011;2140700;0;76571
75377584;25815310;0;9289517;39812;0
