114482784;0;0;23;0;60129263;25497;219352504;19442355
114673708;40064955;0;0;4667;5;17905;8245;12657
114663013;19125083;100194118;609;8375;5058645;7715;531;4787
114208872;100289961;30096714;4971599;0;191605
114838888;25361404;0;17808412;1317284;257
114812767;0;0;22;0;60129239;5428;219384844;19363204
114344833;40064933;0;0;4622;2;4551;1781;2905
116839060;19123037;100948986;609;8358;5069128;8284;625;6441
128551777;109220200;30536918;4972153;0;192362
120907208;28341320;0;17808264;1318921;239
128053825;0;0;24;0;64388583;4112;244669320;19405045
123471673;40148312;0;0;5437;5;8471;2825;5931
119364652;19126230;101783450;621;8411;5067169;20551;1272;20955
124435540;106641460;30443890;4974020;0;136498
114575786;25178515;0;17797813;1327472;262
114195862;0;0;22;0;60097183;3585;218025164;19332275
114464137;40056845;0;0;4047;17;3350;1326;1773
114541075;19123023;100154133;626;8372;5042644;4463;347;1327
114474609;100177888;30135664;4972087;0;133080
114381230;25169511;0;17800412;1324933;219
114295158;0;0;22;0;60097323;4718;218400420;19336922
114041760;40057086;0;0;4198;5;6121;1900;3054
114547306;19125105;100154317;622;8376;5042643;3563;331;1384
114432316;100177755;30133595;4970837;0;131607
114455865;25169288;0;17798181;1325934;225
114472844;0;0;22;0;60097324;4003;218612704;19328116
114696577;40056929;0;0;4130;2;4753;1450;2345
114122405;19130259;100154251;623;8400;5043118;5335;482;3262
114380917;100192041;30122068;4973268;0;138177
113066932;24996285;0;17912148;1271791;339
123610738;0;0;23;0;63016286;3918;236070292;19349428
124590790;40151889;0;0;4693;8;54083;35211;15279
119377226;19123836;101804072;748;8448;5050027;24867;3350;12840
124320095;106608511;35373853;4972027;0;135675
124245722;29961607;0;17806739;1322082;239
119460658;0;0;23;0;61706684;4551;228156656;19354416
118962996;40102563;0;0;4391;3;5523;2083;3421
114319677;19124027;100154050;626;8366;5026620;5495;498;2725
113821118;100193167;35115106;4971638;0;142199
113963844;25211025;0;17803971;1323841;275
123980553;0;0;23;0;63276042;5424;236985008;19412578
124551786;40148382;0;0;4624;3;7130;2506;4590
119471134;19125380;101808532;665;8430;5049872;5202;388;3131
124008736;106663685;35375839;4973063;0;134725
119274802;27605769;0;17811059;1320349;253
124153275;0;0;23;0;63299228;5285;237324660;19370935
118779102;40102178;0;0;4479;4;9643;3291;7237
114465361;19123894;100154474;622;8373;5026636;7008;511;3042
114621791;100192824;35111749;4972562;0;131589
114520339;25208381;0;17796680;1327923;272
114369557;0;0;22;0;60097045;3510;218452612;19331369
114412259;40057098;0;0;4150;11;5524;1934;4172
113898886;19131604;100154067;579;8396;5026940;5496;421;2361
114245472;100192864;35109926;4973487;0;131725
114316784;25131063;0;17794530;1327059;244
113772218;0;0;21;0;60097237;3627;217335372;19332494
114484788;40057027;0;0;4068;4;4915;1371;3682
114290012;19129051;100154460;624;8404;5027164;5263;374;2480
114381906;100192805;35109462;4972290;0;130740
119247547;27496160;0;17802080;1322230;261
123759540;0;0;23;0;63271116;42045;236885928;19529442
129055417;40198081;0;0;5264;4;13668;2169;9968
121219826;19125983;102353270;657;8422;5080846;10354;1852;7356
128342017;109099864;35459872;4973631;0;176393
121345265;28469380;0;17808508;1319031;249
128573664;0;0;24;0;64509270;4932;245615724;19381657
114703899;40065065;0;0;4885;5;4964;1549;1781
114546112;19125359;100223353;608;8409;5051200;6421;695;1238
114298205;100288975;35085106;4973229;0;175276
115045242;25454292;0;17805124;1316367;251
114565687;0;0;23;0;60163842;4168;219051016;19394868
114868115;40067734;0;0;4843;2;5182;1561;3422
119349618;19140125;101885702;641;8484;5095507;113078;14944;21977
121798208;103577571;32387962;4995531;0;165064
123715148;30085472;0;17824794;1314858;260
123582168;0;0;22;0;63263116;9987;236262908;19422229
118701729;40102188;0;0;5256;17;7040;2534;2456
125560820;19139177;103387094;702;8727;5724223;5921;587;2499
125325832;106720037;31734436;4984580;0;147927
121129406;29169283;0;17851071;1282140;254
113642072;0;0;23;0;60097468;4616;217622236;19406656
113715941;40057139;0;0;5066;9;5843;2412;2271
113803025;19132244;100154138;673;8442;5041014;8665;1267;1948
126318313;106619294;32501646;4985144;0;171104
119265246;27923049;0;17819155;1311514;249
123558288;0;0;23;0;63277223;5704;236470688;19431822
121170208;40103934;0;0;5656;7;5464;2446;2137
123689269;19138721;103457077;711;8570;5103711;5646;510;3540
