367435688;0;0;55;0;400040403;50049446;711568244;37909464
367441932;300061730;0;0;13541;5;37565123;37528406;751460
367390223;37389720;700100353;2662;1091;50006473;37571510;12504393;37829837
384007487;708114289;250830241;12499962;0;258552
386061690;24686605;0;37363965;1899;0
382220518;0;0;53;0;404626275;50044181;740404476;37959180
367420227;300061961;0;0;13701;29;37559163;37523336;745520
367490879;37387303;700103559;2737;1137;50007774;37814357;12515339;37887137
367408190;700000902;250009567;12498673;0;222996
371496338;17873396;0;37388054;1607;0
386237018;0;0;53;0;406113823;50042724;748086416;37949649
394144782;300136299;0;0;14388;3;37599901;37552435;1208053
381496329;37286052;701857503;2674;1174;50076432;37565172;12503182;37839560
367347344;700000905;250009655;12498726;0;228887
367497674;16328036;0;37386997;1562;0
367456535;0;0;55;0;400039963;50030862;711143824;37869787
367449124;300061598;0;0;14116;21;37571115;37531936;761765
367427531;37388881;700100536;2673;1109;50006487;37572145;12504420;37839473
367488644;700000890;250009211;12498772;0;239754
367408863;16276137;0;37388306;1398;0
367389517;0;0;51;0;400039978;50030946;710084968;37861833
367427890;300060540;0;0;14081;1;37558213;37520464;745448
367417506;37389913;700100803;2673;1113;50006769;37611161;12508915;37843062
392646712;710194468;251040412;12485423;0;246624
390333084;28499008;0;37322452;2038;0
383702907;0;0;52;0;403117407;50039759;746374232;37898869
367415369;300061100;0;0;13677;4;37554703;37519861;731901
367447134;37387595;700102450;2670;1092;50006460;37559742;12502089;37817976
367440409;700000882;250009656;12498676;0;252684
367425874;16293581;0;37388378;1422;0
367470025;0;0;74;0;400040442;50074297;712639640;37920392
367439574;300061700;0;0;13706;1;37565126;37524878;750499
367408403;37389641;700100224;2672;1118;50006483;37569249;12503479;37828266
367418543;700000883;250009511;12498660;0;237326
367466320;16321258;0;37384301;1378;0
367466477;0;0;50;0;400040909;50032025;709933404;37855876
367440886;300061760;0;0;13624;2;37561449;37521893;765803
367503166;37390958;700102155;2820;1210;50009644;37597469;12507923;37883018
367436076;700000900;250009424;12498566;0;235608
367451792;16314336;0;37385726;1406;0
367414745;0;0;51;0;400040013;50032883;709997692;37858349
367415011;300061413;0;0;13861;8;37569270;37531669;755707
367426481;37390224;700101212;2681;1130;50006827;37571262;12504841;37841537
367437328;700000892;250009008;12498729;0;245530
367399462;16268268;0;37388826;1368;0
367463930;0;0;63;0;400040209;50042885;711793520;37883966
367428093;300061445;0;0;13632;1;37568874;37529730;754616
367442753;37387816;700102326;2664;1082;50006361;37570748;12503804;37829176
367427265;700000881;250009033;12498731;0;246559
382925672;23403171;0;37366663;1959;0
392381807;0;0;53;0;406843857;50033042;761885400;37953594
379792194;300060961;0;0;14083;1;37619964;37582954;799941
367440672;37389030;700100973;2664;1117;50006516;37579821;12504943;37862277
367454641;700000890;250009450;12498827;0;250121
367406956;16273511;0;37388867;1407;0
367402714;0;0;54;0;400039972;50032006;710915356;37866944
367394226;300060945;0;0;13282;2;37557566;37518816;734853
367384077;37387361;700101559;2657;1127;50006441;37565070;12500440;37825401
367433395;700000882;250009425;12498737;0;262894
367416653;16259652;0;37385033;1381;0
367445061;0;0;71;0;400040478;50043473;711597808;37922822
367372770;300061034;0;0;13613;3;37561547;37514494;739456
367367668;37388972;700100523;2676;1163;50006897;37570883;12501170;37837248
367376801;700000890;250009349;12498699;0;246645
367365566;16223586;0;37387079;1388;0
367403199;0;0;51;0;400040591;50030440;709858332;37878007
367339046;300060378;0;0;13449;1;37573361;37526636;770947
367370812;37387549;700101285;2674;1165;50006579;37568203;12501617;37832043
367411487;700000882;250009549;12498481;0;242298
367397151;16246989;0;37385678;1451;0
367372880;0;0;51;0;400040227;50026097;709916700;37870351
367424297;300061663;0;0;13766;2;37563548;37518026;759948
367388404;37387093;700101765;2660;1134;50006591;37564998;12500469;37832337
367380361;700000890;250009663;12498647;0;235037
367395039;16248885;0;37384486;1382;0
379492309;0;0;110;0;403124940;50084545;740702780;38039216
392662830;300115838;0;0;14889;14;37587783;37534580;1054359
390983188;37318503;706345754;2685;1271;50284162;37582868;12501059;37876719
371008205;700000899;250009619;12486592;0;250169
367384545;16235012;0;37386142;1370;0
367371052;0;0;51;0;400039232;50023511;709878940;37860947
367435135;300062742;0;0;13725;4;37607807;37556668;777021
367432267;37389283;700101410;2747;1235;50008213;37587757;12504431;37863202
367371648;700000890;250009625;12498704;0;243793
367409008;16259616;0;37384949;1386;0
367398159;0;0;51;0;400040142;50024866;709723764;37862201
367410195;300062152;0;0;13978;1;37561911;37515396;747857
367381749;37388235;700101139;2657;1136;50006568;37563204;12500284;37821114
367369042;700000889;250010015;12498460;0;244312
367339786;16209798;0;37388884;1449;0
367442400;0;0;73;0;400040752;50062628;712045020;37918288
367383486;300060549;0;0;13539;29;37564111;37515664;741241
367372106;37388310;700100939;2672;1162;50006484;37563436;12499735;37812648
367325584;700000878;250009446;12498513;0;240735
367370016;16229906;0;37386460;1365;0
367394196;0;0;53;0;400040769;50041044;710120264;37855825
367405072;300061544;0;0;13824;32;37569039;37519029;752267
367386630;37387575;700101205;2654;1152;50006567;37565258;12500781;37826565
367344029;700000891;250009566;12498662;0;231463
367368733;16236021;0;37387743;1429;0
367397588;0;0;51;0;400040007;50026713;709988300;37865286
371536091;300060580;0;0;13674;10;37567142;37516979;743417
394544335;37321556;707722726;2703;1262;50347282;37578310;12500719;37889173
384740294;708116389;250830494;12497522;0;263087
381759885;27108356;0;37280872;1664;0
367435498;0;0;51;0;400041102;50024301;710105836;37866718
367389887;300060923;0;0;13565;4;37568807;37520630;749229
367331206;37390625;700099134;2674;1188;50006558;37567708;12500987;37827487
367365757;700000887;250009930;12498443;0;247157
367373635;16227156;0;37386976;1408;0
367413620;0;0;51;0;400040765;50078239;709933872;37915652
367407141;300061036;0;0;13753;33;37579927;37532685;765749
367381158;37388318;700100533;2661;1191;50006557;37573574;12501691;37832992
367452994;700000965;250014489;12497521;0;269140
367414280;16261857;0;37384830;1395;0
