276040757;0;0;42;0;223124086;9032865;541181896;30426233
276135675;95948482;0;0;14509;11;24012333;4571100;504041
276112733;29931015;319072265;493772;3084157;29534463;24032727;4435555;24302328
276139927;319055736;106476501;23913098;0;10012151
276161566;37535514;0;29906906;23016;0
276126235;0;0;41;0;223124224;9022366;540903920;30429117
276166826;95949056;0;0;15403;11;24019706;4570388;509528
276122664;29929921;319073081;493840;3085700;29533659;24030425;4441983;24295156
276158344;319055795;106476169;23913555;0;10019461
276135904;37541625;0;29904902;23306;0
280362447;0;0;41;0;224525439;9107528;549195756;30472594
289216245;96082997;0;0;17900;35;24036912;4599533;541346
293258975;29933692;325105263;494149;3091856;29692411;24030535;4462439;24326358
289148316;324805654;107086787;23913960;0;10270897
276201702;37524148;0;29906600;23141;0
276188426;0;0;42;0;223124045;9028269;541172300;30442182
276159755;95948428;0;0;14868;10;24009809;4569634;504582
276155590;29930525;319072786;493896;3091051;29533613;24019160;4434634;24274427
276179679;319055588;106476754;23913187;0;10023232
276236936;37540348;0;29906045;23287;0
276113861;0;0;40;0;223124844;9023308;540817704;30447518
276167354;95948373;0;0;15282;13;23992177;4572226;515563
276158872;29929316;319072886;493871;3087001;29533700;24001162;4428046;24277471
276135157;319055658;106476838;23913636;0;10026727
276133314;37519999;0;29907193;23103;0
276241934;0;0;41;0;223124095;9003317;540786364;30413666
276181835;95948657;0;0;14464;2;24016190;4575089;514084
276162373;29931759;319071729;493976;3090165;29533702;24019403;4432077;24291249
276225463;319055655;106476646;23914176;0;10056068
276166221;37509235;0;29906697;22886;0
276294918;0;0;41;0;223124157;8978789;541381932;30391291
276232042;95948352;0;0;15075;9;24001493;4563750;499017
276208681;29930086;319072873;493704;3091397;29533696;24017400;4426345;24286106
276171294;319055687;106477112;23914703;0;10037016
276253675;37538216;0;29906478;22818;0
276170126;0;0;41;0;223124531;8994731;540939276;30412181
276200595;95948719;0;0;14805;3;24005801;4579023;523648
276201646;29929913;319073878;493774;3091586;29533649;24019293;4430125;24287071
276190850;319055804;106478119;23912800;0;10034716
276197436;37526736;0;29906636;22978;0
276322596;0;0;72;0;223125566;9167387;545075592;30544690
276220632;95948765;0;0;15725;6;24020833;4575740;511287
276168648;29930495;319071509;493787;3089422;29533643;24018959;4434207;24282331
276173226;319055681;106476901;23914543;0;10034289
276177561;37520947;0;29908500;23041;0
280599645;0;0;46;0;224621336;9021291;550312840;30419490
288912594;96080320;0;0;17852;29;24028048;4594753;539711
293173649;29932909;325085356;493962;3089812;29692031;24025932;4446050;24324545
288897106;324705968;107079240;23913585;0;10243272
276129913;37528706;0;29905428;22804;0
276179302;0;0;40;0;223124062;8976523;540447712;30378378
276167465;95949111;0;0;15195;6;24003901;4563567;499631
276177299;29928405;319073743;493940;3090224;29533690;24066808;4459135;24317756
276185364;319055643;106474314;23913109;0;10036627
276180425;37531305;0;29907924;22994;0
276173416;0;0;44;0;223125181;8981495;541065568;30388723
276175067;95948587;0;0;14870;8;24011071;4563421;507002
276116199;29930544;319072349;493710;3086747;29533692;24017144;4426067;24284076
276256922;319056048;106481039;23912812;0;10067232
276140828;37509482;0;29908479;22838;0
276101789;0;0;41;0;223124408;8969137;540480312;30379361
276035880;95948672;0;0;14769;5;24029100;4575085;509050
276065801;29930850;319072434;493973;3083120;29533544;24009222;4427008;24266875
276130082;319055786;106478829;23913682;0;10000327
276196970;37534216;0;29907923;22803;0
276156596;0;0;41;0;223124272;8970672;540670228;30379612
276135360;95949107;0;0;15041;5;24011355;4564430;506930
276185794;29929070;319072789;493650;3088828;29533688;24037184;4445960;24311505
276172072;319055813;106477890;23913157;0;10031769
276120530;37499259;0;29907089;22791;0
276270582;0;0;41;0;223124022;8986551;541121800;30386904
276218216;95948528;0;0;14489;14;23998423;4558129;506465
276161147;29927968;319073808;494053;3089365;29533579;24016774;4428051;24284499
276184970;319055640;106476140;23913681;0;10048411
276224162;37538182;0;29906735;22794;0
276181373;0;0;40;0;223123296;8989485;540668500;30389645
276153080;95948445;0;0;14592;10;23995567;4548990;498309
276166897;29931702;319073050;493749;3089088;29533653;24007755;4432609;24277589
276223230;319055802;106478558;23913425;0;10047081
276256942;37544126;0;29908629;23232;0
280371994;0;0;63;0;224532332;9101766;551712544;30470664
288827864;96078799;0;0;17911;31;24027514;4598627;536426
292920277;29934945;324993315;493981;3090653;29689899;24031558;4462276;24330284
288901105;324724820;107081574;23913941;0;10235303
276127292;37516512;0;29907145;23459;0
276150701;0;0;42;0;223124491;8994815;541211820;30443219
276126355;95949080;0;0;14920;6;24012203;4561178;505969
276092827;29928695;319073728;493870;3084243;29533791;24018677;4428215;24286780
276129575;319055825;106477931;23912860;0;10021278
276145479;37513490;0;29908024;22800;0
276124562;0;0;43;0;223124180;9019211;541195108;30449275
276121392;95948999;0;0;14701;8;24057333;4633398;522689
276168544;29929437;319073436;493696;3087963;29533804;24033118;4435314;24298247
276102992;319055800;106477798;23913436;0;10010696
276112166;37512908;0;29906610;23201;0
276107194;0;0;42;0;223124141;9010827;540991900;30431480
276076890;95948894;0;0;14890;3;24032427;4575601;512079
276196772;29931638;319073691;493987;3085341;29536104;24077132;4463893;24367860
276138062;319055751;106478235;23912238;0;10024212
276110287;37516089;0;29907166;23004;0
276074336;0;0;41;0;223124728;9000314;540584484;30426299
276129323;95949031;0;0;14600;15;24026818;4585437;514356
276129753;29930180;319074696;493883;3085818;29533771;24026378;4432018;24294207
276169694;319055748;106477735;23913717;0;10032308
276169492;37524865;0;29906908;22881;0
