34726650;0;0;15;0;2549643;37815;155647872;2172308
34710804;3102388;0;0;1594;10;76530;32898;79131
34397725;1986406;5650125;971512;175;501444;74469;1806;86217
34430310;5500346;1532185;1068;0;11478
34313336;22244307;0;1986120;276;0
34184848;0;0;13;0;2551693;14373;155628672;2144193
34495488;3103364;0;0;2036;10;83839;29507;84708
34376108;1986123;5652401;971864;180;501439;73434;1386;88644
35946656;6242165;1465021;1817;0;12489
35191642;21502071;0;1986499;286;0
34244842;0;0;13;0;2556888;17190;155651420;2165194
35874332;3101454;0;0;1650;13;68930;14003;85074
34154282;1987305;5651792;971509;182;501442;68505;887;84344
35450250;6053871;1482607;1690;0;12787
34695539;22607670;0;1987398;505;0
35701704;0;0;13;0;3103175;24531;156724676;2147436
35538188;3100414;0;0;1703;16;62190;15510;72757
34134504;1987158;5651936;971656;182;501432;65809;888;75057
35986984;6234495;1466133;1691;0;11161
34301983;22233723;0;1986010;220;0
36118037;0;0;13;0;3284883;23512;154541656;2211881
34249653;3102633;0;0;1559;15;62733;14112;76939
35432674;1987325;6207631;971403;188;552068;72651;897;83575
35767631;6153193;1475118;1908;0;14059
34318990;22235666;0;1985970;217;0
35949849;0;0;13;0;3288430;18576;156751856;2119000
34161377;3101353;0;0;1716;17;69977;11632;81129
34181526;1987269;5653298;971647;187;501442;67708;952;85306
34137995;5500347;1532020;965;0;11504
34149667;22083366;0;1987098;228;0
34436327;0;0;15;0;2551626;37909;154472824;2168676
34238629;3100684;0;0;1675;12;58180;13373;70888
34076084;1987814;5648923;971503;184;501428;83345;1836;91963
34328302;5500353;1532401;1098;0;11206
34277782;22212621;0;1986125;226;0
34278674;0;0;13;0;2551140;19611;156739880;2155382
34215876;3101726;0;0;1549;12;62791;12789;84298
34668833;1985783;5654836;971599;188;501457;80261;2236;113452
34526577;5500343;1532302;1093;0;12677
34359198;22294218;0;1985727;209;0
34382805;0;0;13;0;2551526;21886;155637092;2259657
34578763;3105486;0;0;1767;15;67731;23970;86373
34433751;1985645;5655101;971231;196;501445;71311;1502;95218
34539985;5500339;1532756;1085;0;11284
34415605;22348995;0;1985140;227;0
34350640;0;0;13;0;2551348;20459;155649536;2228352
34383420;3102315;0;0;2436;18;81200;29910;90804
34303525;1986019;5654218;971237;195;501452;80519;1748;98898
34261565;5500369;1532291;1069;0;12709
34241492;22176514;0;1986202;220;0
34187774;0;0;13;0;2552099;16396;156740144;2180621
34307500;3102840;0;0;1737;14;58873;15718;92232
34300011;1986201;5654337;971279;186;501438;69570;955;77745
34197582;5500349;1532351;1021;0;12080
34148612;22082272;0;1986951;222;0
34150619;0;0;13;0;2552871;15343;155542540;2157745
34137194;3101290;0;0;1654;17;57359;10364;79522
